Stoltenbrücke,2,2,2,Wandsbek,11,Marienthal,Wandsbek,22043
Stoltenbrücke,1,1,1,Wandsbek,11,Marienthal,Wandsbek,22043
Stoltenstraße,13,47,1,Hamburg-Mitte,1,Horn,Hamburg-Mitte,22119
Stoltenstraße,26,60c,2,Hamburg-Mitte,1,Horn,Hamburg-Mitte,22119
Stolzweg,1,5,1,Rahlstedt,14,Rahlstedt,Wandsbek,22145
Stolzweg,2,6,2,Rahlstedt,14,Rahlstedt,Wandsbek,22145
Stoppelfeld,1,25,1,Rahlstedt,14,Rahlstedt,Wandsbek,22143
Stoppelfeld,4,26,2,Rahlstedt,14,Rahlstedt,Wandsbek,22143
Storchenheimweg,1,30,3,Altona-West,4,Rissen,Altona,22559
Storchenschnabelstieg,1,5,3,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22119
Storchenstieg,2,22,2,Wandsbek,11,Jenfeld,Wandsbek,22043
Storchenwiese,2a,8,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21147
Storchenwiese,1,19,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21147
Stormarner Straße,1,49,1,Barmbek - Uhlenhorst - Dulsberg,9,Dulsberg,Hamburg-Nord,22049
Stormarner Straße,14,46,2,Wandsbek,11,Wandsbek,Wandsbek,22049
Stormarnhöhe,1,35,1,Bergedorf,15,Lohbrügge,Bergedorf,21031
Stormarnhöhe,2,50,2,Bergedorf,15,Lohbrügge,Bergedorf,21031
Stormarnplatz,1,1c,1,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22393
Stormarnplatz,2,12,2,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22393
Stormsweg,2,14,2,Barmbek - Uhlenhorst - Dulsberg,9,Uhlenhorst,Hamburg-Nord,22085
Stormsweg,3,15,1,Barmbek - Uhlenhorst - Dulsberg,9,Uhlenhorst,Hamburg-Nord,22085
Störtebekerweg,2,84,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Störtebekerweg,5a,83,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Stöttrupweg,2,10,2,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Nord,Hamburg-Nord,22307
Stöttrupweg,1,3,1,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Nord,Hamburg-Nord,22307
Stradellakehre,1,7,3,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Süd,Hamburg-Nord,22083
Stralsunder Straße,4,4,2,Hamburg-Mitte,1,St. Georg,Hamburg-Mitte,20099
Stralsunder Straße,1,3,1,Hamburg-Mitte,1,St. Georg,Hamburg-Mitte,20099
Strandtreppe,2,28,2,Altona-West,4,Blankenese,Altona,22587
Strandtreppe,1,17,1,Altona-West,4,Blankenese,Altona,22587
Strandweg,1,99,3,Altona-West,4,Blankenese,Altona,22587
Straßburger Platz,1,11,1,Barmbek - Uhlenhorst - Dulsberg,9,Dulsberg,Hamburg-Nord,22049
Straßburger Platz,2,6a,2,Barmbek - Uhlenhorst - Dulsberg,9,Dulsberg,Hamburg-Nord,22049
Straßburger Stieg,1,5,1,Barmbek - Uhlenhorst - Dulsberg,9,Dulsberg,Hamburg-Nord,22049
Straßburger Straße,94,96,2,Wandsbek,11,Wandsbek,Wandsbek,22049
Straßburger Straße,2,88,2,Barmbek - Uhlenhorst - Dulsberg,9,Dulsberg,Hamburg-Nord,22049
Straßburger Straße,1,85,1,Barmbek - Uhlenhorst - Dulsberg,9,Dulsberg,Hamburg-Nord,22049
Straßenbahnring,2,22,2,Eppendorf – Winterhude – Hoheluft-Ost,8,Hoheluft-Ost,Hamburg-Nord,20251
Straßenbahnring,1,71b,1,Eppendorf – Winterhude – Hoheluft-Ost,8,Hoheluft-Ost,Hamburg-Nord,20251
Straßenbahnstieg,1,33,1,Eppendorf – Winterhude – Hoheluft-Ost,8,Hoheluft-Ost,Hamburg-Nord,20251
Straßenbahnstieg,2,30,2,Eppendorf – Winterhude – Hoheluft-Ost,8,Hoheluft-Ost,Hamburg-Nord,20251
Straßweg,2,24,2,Altona-West,4,Groß Flottbek,Altona,22607
Straßweg,1,25,1,Altona-West,4,Groß Flottbek,Altona,22607
Stratenbarg,2,42,2,Alstertal - Walddörfer,13,Sasel,Wandsbek,22393
Stratenbarg,1,37a,1,Alstertal - Walddörfer,13,Sasel,Wandsbek,22393
Strauchweg,2,18,2,Altona-West,4,Blankenese,Altona,22587
Strauchweg,1a,15c,1,Altona-West,4,Blankenese,Altona,22587
Straußstraße,2,4,2,Altona,3,Bahrenfeld,Altona,22761
Straußstraße,1,11,1,Altona,3,Bahrenfeld,Altona,22761
Streekweg,4,48,2,Alstertal - Walddörfer,13,Volksdorf,Wandsbek,22359
Streekweg,3,23,1,Alstertal - Walddörfer,13,Volksdorf,Wandsbek,22359
Streekweg,49,63,1,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22359
Strehlowweg,1,7,1,Altona,3,Othmarschen,Altona,22605
Strehlowweg,2,60,2,Altona,3,Othmarschen,Altona,22605
Stremelkamp,14,60,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Stremelkamp,1,49,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Stremelweg,1,7,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Stremelweg,4,4a,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Strenge,3a,5,1,Alstertal - Walddörfer,13,Wellingsbüttel,Wandsbek,22391
Strenge,4,16,2,Alstertal - Walddörfer,13,Wellingsbüttel,Wandsbek,22391
Strengesweg,1,29,1,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22391
Strengesweg,2,36,2,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22391
Stresemannallee,1,109,1,Lokstedt - Niendorf - Schnelsen,7,Lokstedt,Eimsbüttel,22529
Stresemannallee,4,134,2,Lokstedt - Niendorf - Schnelsen,7,Lokstedt,Eimsbüttel,22529
Stresemannstraße,164,164,2,Altona,3,Altona-Altstadt,Altona,22769
Stresemannstraße,114,162,2,Altona,3,Altona-Nord,Altona,22769
Stresemannstraße,60,112,2,Altona,3,Altona-Altstadt,Altona,22769
Stresemannstraße,285,297,1,Altona,3,Bahrenfeld,Altona,22769
Stresemannstraße,125,269,1,Altona,3,Altona-Nord,Altona,22769
Stresemannstraße,290,390,2,Altona,3,Bahrenfeld,Altona,22761
Stresemannstraße,202,280,2,Altona,3,Altona-Nord,Altona,22769
Stresemannstraße,299,375,1,Altona,3,Bahrenfeld,Altona,22761
Stresemannstraße,282,282,2,Altona,3,Bahrenfeld,Altona,22769
Stresemannstraße,16,54,2,Hamburg-Mitte,1,St. Pauli,Hamburg-Mitte,22769
Stresemannstraße,5,119,1,Altona,3,Sternschanze,Altona,22769
Stresowstraße,19a,121,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Rothenburgsort,Hamburg-Mitte,20539
Stresowstraße,6a,62,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Rothenburgsort,Hamburg-Mitte,20539
Striepentwiete,2,28,2,Süderelbe,17,Hausbruch,Harburg,21147
Striepentwiete,1,27,1,Süderelbe,17,Hausbruch,Harburg,21147
Striepenweg,1,45a,1,Süderelbe,17,Hausbruch,Harburg,21147
Striepenweg,2,42,2,Süderelbe,17,Hausbruch,Harburg,21147
Strietkoppel,1,21,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22115
Strietkoppel,2,28,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22115
Strindbergweg,2,86,2,Altona-West,4,Blankenese,Altona,22587
Strindbergweg,1,75,1,Altona-West,4,Blankenese,Altona,22587
Strohblumenweg,2,28,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22523
Strohblumenweg,1,27,1,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22523
Strohredder,1a,21,1,Altona-West,4,Blankenese,Altona,22587
Strohredder,2,42,2,Altona-West,4,Sülldorf,Altona,22587
Strübelhorn,2,10a,2,Altona-West,4,Rissen,Altona,22559
Strübelhorn,1,7,1,Altona-West,4,Rissen,Altona,22559
Struckholt,4,30,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Struckholt,5,29,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Strucksbarg,22,42a,2,Süderelbe,17,Eißendorf,Harburg,21077
Strucksbarg,13,55,1,Süderelbe,17,Eißendorf,Harburg,21077
Struenseestraße,20,56,2,Altona,3,Altona-Altstadt,Altona,22767
Struenseestraße,1,73,1,Altona,3,Altona-Altstadt,Altona,22767
Strutzhang,1,9,1,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22399
Strutzhang,2,14,2,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22399
Strüverweg,10,20,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Groß Borstel,Hamburg-Nord,22453
Strüverweg,1,13,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Groß Borstel,Hamburg-Nord,22453
Stubbenberg,1,11,1,Harburg,16,Marmstorf,Harburg,21077
Stubbenberg,2,24,2,Harburg,16,Marmstorf,Harburg,21077
Stubbenhof,1,15,1,Süderelbe,17,Hausbruch,Harburg,21147
Stubbenhof,2,20,2,Süderelbe,17,Hausbruch,Harburg,21147
Stubbenhuk,3,9,1,Hamburg-Mitte,1,Neustadt,Hamburg-Mitte,20459
Stubbenhuk,10,38,2,Hamburg-Mitte,1,Neustadt,Hamburg-Mitte,20459
Stubbenweg,1,11,1,Alstertal - Walddörfer,13,Sasel,Wandsbek,22393
Stubbenweg,2,32,2,Alstertal - Walddörfer,13,Sasel,Wandsbek,22393
Stübeheide,9,177,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Stübeheide,2,188,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Stübekamp,2,124,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Stübekamp,1,125,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Stübenhofer Weg,20,20a,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Stübenhofer Weg,11,19,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21109
Stübenplatz,1,3,3,Billstedt - Wilhelmsburg - Finkenwerder,2,Wilhelmsburg,Hamburg-Mitte,21107
Stüberedder,6,20,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22337
Stückenstraße,1,65,1,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Süd,Hamburg-Nord,22081
Stückenstraße,6,74,2,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Süd,Hamburg-Nord,22081
Stückweg,4,80,2,Altona-West,4,Lurup,Altona,22547
Stückweg,5,87,1,Altona-West,4,Lurup,Altona,22547
Stüfelkoppel,3,9,1,Alstertal - Walddörfer,13,Volksdorf,Wandsbek,22359
Stüffel,2a,12,2,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22395
Stüffeleck,2,22,2,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22359
Stüffeleck,1,17,1,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22359
Stüffeloort,12,20,2,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22395
Stüffeloort,9,21,1,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22395
Stüffelring,3a,61,1,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22359
Stüffelring,4,52,2,Alstertal - Walddörfer,13,Bergstedt,Wandsbek,22359
Stuhlmannstraße,2,4,2,Altona,3,Altona-Altstadt,Altona,22767
Stuhlmannstraße,1,5,1,Altona,3,Altona-Altstadt,Altona,22767
Stuhlrohrstraße,1,21,1,Bergedorf,15,Bergedorf,Bergedorf,21029
Stuhlrohrstraße,10,10,2,Bergedorf,15,Bergedorf,Bergedorf,21029
Stühmtwiete,1,27b,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Bramfeld,Wandsbek,22175
Stühmtwiete,2,48,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Bramfeld,Wandsbek,22175
Stuhtsweg,1,27,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Stuhtsweg,2,26a,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Sturmvogelweg,10,18a,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22119
Sturmvogelweg,5,19,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22119
Stutsmoor,1,55,1,Altona,3,Bahrenfeld,Altona,22607
Stutsmoor,2,52,2,Altona,3,Bahrenfeld,Altona,22607
Stutzenkamp,3,7h,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Groß Borstel,Hamburg-Nord,22453
Stutzenkamp,2a,16f,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Groß Borstel,Hamburg-Nord,22453
Stuvkamp,2,24,2,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Süd,Hamburg-Nord,22081
Stuvkamp,1,21,1,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Süd,Hamburg-Nord,22081
Suckweg,2,122,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22419
Suckweg,3,97,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22419
Sudeckstraße,2,6,2,Eppendorf – Winterhude – Hoheluft-Ost,8,Eppendorf,Hamburg-Nord,20249
Sudeckstraße,1,5,1,Eppendorf – Winterhude – Hoheluft-Ost,8,Eppendorf,Hamburg-Nord,20249
Süderelbebogen,1,9,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21147
Süderelbebogen,4,4,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Süderelbering,1,3,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Süderelbering,2,18,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Süderelbeweg,2,2,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Süderelbeweg,1,3,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Süderfeldstraße,8,62,2,Lokstedt - Niendorf - Schnelsen,7,Lokstedt,Eimsbüttel,22529
Süderfeldstraße,17,37,1,Eppendorf – Winterhude – Hoheluft-Ost,8,Eppendorf,Hamburg-Nord,22529
Süderfeldstraße,39,61,1,Lokstedt - Niendorf - Schnelsen,7,Lokstedt,Eimsbüttel,22529
Süderkirchenweg,2,48,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Finkenwerder,Hamburg-Mitte,21129
Süderkirchenweg,1,47,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Finkenwerder,Hamburg-Mitte,21129
Sudermannstraße,2,76,2,Harburg,16,Wilstorf,Harburg,21077
Sudermannstraße,1,75,1,Harburg,16,Wilstorf,Harburg,21077
Süder-Ohe,3,23,1,Alstertal - Walddörfer,13,Sasel,Wandsbek,22395
Süder-Ohe,2,18,2,Alstertal - Walddörfer,13,Sasel,Wandsbek,22395
Süderquerweg,3,657,1,Bergedorf,15,Kirchwerder,Bergedorf,21037
Süderquerweg,2,658,2,Bergedorf,15,Kirchwerder,Bergedorf,21037
Süderstraße,112,198,2,Hamburg-Mitte,1,Hammerbrook,Hamburg-Mitte,20537
Süderstraße,199,395,1,Hamburg-Mitte,1,Hamm,Hamburg-Mitte,20537
Süderstraße,200,340a,2,Hamburg-Mitte,1,Hamm,Hamburg-Mitte,20537
Süderstraße,8,34,2,Hamburg-Mitte,1,Hammerbrook,Hamburg-Mitte,20097
Süderstraße,61,83,1,Hamburg-Mitte,1,Hammerbrook,Hamburg-Mitte,20097
Süderstraße,95,193,1,Hamburg-Mitte,1,Hammerbrook,Hamburg-Mitte,20537
Sudestraße,1,39,1,Altona-West,4,Lurup,Altona,22547
Sudestraße,2,46,2,Altona-West,4,Lurup,Altona,22547
Südheide,2,100,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Südheide,1,97,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Südring,2,46,2,Eppendorf – Winterhude – Hoheluft-Ost,8,Winterhude,Hamburg-Nord,22303
Südring,1,5b,1,Eppendorf – Winterhude – Hoheluft-Ost,8,Winterhude,Hamburg-Nord,22303
Suerfeld,2,16,2,Harburg,16,Marmstorf,Harburg,21077
Suerfeld,1,17,1,Harburg,16,Marmstorf,Harburg,21077
Sugambrerweg,1,55,1,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22453
Sugambrerweg,2,58,2,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22453
Suhmweg,2,10b,2,Lokstedt - Niendorf - Schnelsen,7,Schnelsen,Eimsbüttel,22457
Suhmweg,1,19b,1,Lokstedt - Niendorf - Schnelsen,7,Schnelsen,Eimsbüttel,22457
Suhrenkamp,58,106,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22335
Suhrenkamp,2,40d,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Alsterdorf,Hamburg-Nord,22335
Suhrenkamp,59,77,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Ohlsdorf,Hamburg-Nord,22335
Suhrenkamp,1,43,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Alsterdorf,Hamburg-Nord,22335
Suhrsweg,2,26,2,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Nord,Hamburg-Nord,22305
Suhrsweg,3,25,1,Barmbek - Uhlenhorst - Dulsberg,9,Barmbek-Nord,Hamburg-Nord,22305
Sülfelder Weg,2,28,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Sülfelder Weg,1,23,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Sulkyweg,12,36,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Sulkyweg,5,41,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Süllbergsterrasse,2,56,2,Altona-West,4,Blankenese,Altona,22587
Süllbergsterrasse,1,69,1,Altona-West,4,Blankenese,Altona,22587
Süllbergstreppe,1,8,3,Altona-West,4,Blankenese,Altona,22587
Süllbergsweg,2,10,2,Altona-West,4,Blankenese,Altona,22587
Süllbergsweg,1,7,1,Altona-West,4,Blankenese,Altona,22587
Sülldorfer Brooksweg,40,144,2,Altona-West,4,Rissen,Altona,22559
Sülldorfer Brooksweg,49,143,1,Altona-West,4,Rissen,Altona,22559
Sülldorfer Heideweg,4,42,2,Altona-West,4,Sülldorf,Altona,22589
Sülldorfer Heideweg,1,31,1,Altona-West,4,Sülldorf,Altona,22589
Sülldorfer Kirchenweg,101,103,1,Altona-West,4,Blankenese,Altona,22589
Sülldorfer Kirchenweg,107,271,1,Altona-West,4,Sülldorf,Altona,22589
Sülldorfer Kirchenweg,110,276,2,Altona-West,4,Sülldorf,Altona,22589
Sülldorfer Kirchenweg,1,83,1,Altona-West,4,Blankenese,Altona,22587
Sülldorfer Kirchenweg,2,78,2,Altona-West,4,Blankenese,Altona,22587
Sülldorfer Kirchenweg,88,104,2,Altona-West,4,Blankenese,Altona,22589
Sülldorfer Knick,50,102,2,Altona-West,4,Sülldorf,Altona,22589
Sülldorfer Knick,1,81e,1,Altona-West,4,Sülldorf,Altona,22589
Sülldorfer Landstraße,88,312,2,Altona-West,4,Sülldorf,Altona,22589
Sülldorfer Landstraße,325,325a,1,Altona-West,4,Rissen,Altona,22559
Sülldorfer Landstraße,83,263,1,Altona-West,4,Sülldorf,Altona,22589
Sülldorfer Landstraße,1,43,1,Altona-West,4,Iserbrook,Altona,22589
Sülldorfer Landstraße,2,86a,2,Altona-West,4,Iserbrook,Altona,22589
Sülldorfer Mühlenweg,85,85,1,Altona-West,4,Sülldorf,Altona,22587
Sülldorfer Mühlenweg,84,84,2,Altona-West,4,Sülldorf,Altona,22587
Sülldorfer Mühlenweg,93,93,1,Altona-West,4,Blankenese,Altona,22587
Sülldorfer Mühlenweg,90,96,2,Altona-West,4,Blankenese,Altona,22587
Sülldorfer Mühlenweg,2a,46,2,Altona-West,4,Sülldorf,Altona,22589
Sülldorfer Mühlenweg,3,49,1,Altona-West,4,Sülldorf,Altona,22589
Sultanstraße,4,6,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22119
Sultanstraße,1,19,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22119
Sülzbrackring,1,79,1,Bergedorf,15,Kirchwerder,Bergedorf,21037
Sülzbrackring,4,42,2,Bergedorf,15,Kirchwerder,Bergedorf,21037
Sumpfcallastieg,1,11,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Sumpfläuferweg,1,53,1,Süderelbe,17,Hausbruch,Harburg,21147
Sumpfläuferweg,2,20,2,Süderelbe,17,Hausbruch,Harburg,21147
Sumpfmeisenweg,1,35,1,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22399
Sumpfmeisenweg,2,42,2,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22399
Sumpfveilchenweg,2,30,2,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Sumpfveilchenweg,1a,1e,1,Fuhlsbüttel - Alsterdorf - Langenhorn,10,Langenhorn,Hamburg-Nord,22417
Sumpfweg,7,35,1,Altona-West,4,Lurup,Altona,22547
Sunderweg,1,27,1,Süderelbe,17,Eißendorf,Harburg,21077
Sunderweg,2,22,2,Süderelbe,17,Eißendorf,Harburg,21077
Sünnenschien,2,8,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Sünnenschien,1,7,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Süntelstraße,6,74a,2,Lokstedt - Niendorf - Schnelsen,7,Schnelsen,Eimsbüttel,22457
Süntelstraße,1a,151,1,Lokstedt - Niendorf - Schnelsen,7,Schnelsen,Eimsbüttel,22457
Surenland,32,36,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Susannenstraße,1,43,3,Altona,3,Sternschanze,Altona,20357
Susanne-von-Paczensky-Straße,2,6,2,Altona,3,Altona-Nord,Altona,22765
Susanne-von-Paczensky-Straße,1,11,1,Altona,3,Altona-Nord,Altona,22765
Susebekweg,3,29,1,Alstertal - Walddörfer,13,Hummelsbüttel,Wandsbek,22339
Susebekweg,2,24,2,Alstertal - Walddörfer,13,Hummelsbüttel,Wandsbek,22339
Susettestraße,2,8,2,Altona,3,Ottensen,Altona,22763
Susettestraße,1,11,1,Altona,3,Ottensen,Altona,22763
Suttnerstraße,19,25,1,Altona,3,Altona-Altstadt,Altona,22765
Suttnerstraße,4,44,2,Altona,3,Altona-Altstadt,Altona,22765
Suurbleek,2,8a,2,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22399
Suurbleek,1,7b,1,Alstertal - Walddörfer,13,Poppenbüttel,Wandsbek,22399
Suurheid,20,22,2,Altona-West,4,Rissen,Altona,22559
Suurheid,1,123,1,Altona-West,4,Rissen,Altona,22559
Suurwisch,1,19,1,Alstertal - Walddörfer,13,Duvenstedt,Wandsbek,22397
Sven-Hedin-Straße,2,18,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22523
Sven-Hedin-Straße,7,11,1,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22523
Swartenhorst,54,58a,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22175
Swartenhorst,1,51,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Bramfeld,Wandsbek,22175
Swartenhorst,2,52a,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Bramfeld,Wandsbek,22175
Swartenhorst,53,53,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22175
Swatten Weg,1,1b,1,Altona-West,4,Lurup,Altona,22547
Swatten Weg,2,132g,2,Altona-West,4,Lurup,Altona,22547
Swebenbrunnen,2a,24e,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Swebenbrunnen,1a,29,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Swebengrund,1a,7g,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Swebengrund,2a,10,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Swebenhöhe,1,75c,1,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Swebenhöhe,2,52c,2,Bramfeld – Farmsen-Berne – Steilshoop,12,Farmsen-Berne,Wandsbek,22159
Swebenweg,2,6,2,Lokstedt - Niendorf - Schnelsen,7,Niendorf,Eimsbüttel,22455
Swinemünder Straße,2,56,2,Rahlstedt,14,Rahlstedt,Wandsbek,22147
Swinemünder Straße,1a,29,1,Rahlstedt,14,Rahlstedt,Wandsbek,22147
Sydneystraße,3,9,1,Eppendorf – Winterhude – Hoheluft-Ost,8,Winterhude,Hamburg-Nord,22297
Sydneystraße,2,42,2,Eppendorf – Winterhude – Hoheluft-Ost,8,Winterhude,Hamburg-Nord,22297
Sylter Weg,2,8,2,Wandsbek,11,Tonndorf,Wandsbek,22047
Sylvesterallee,1,7,1,Altona,3,Bahrenfeld,Altona,22525
Sylvesterallee,2,2,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22525
Sylvesterallee,10,10,2,Altona,3,Bahrenfeld,Altona,22525
Syringenweg,3,43,1,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22523
Syringenweg,2,38,2,Eidelstedt – Stellingen – Eimsbüttel-West,6,Eidelstedt,Eimsbüttel,22523
Tabulatorweg,2,22,2,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22117
Tabulatorweg,1a,3b,1,Billstedt - Wilhelmsburg - Finkenwerder,2,Billstedt,Hamburg-Mitte,22117
Tafelberg,11,11,1,Altona-West,4,Blankenese,Altona,22587
Talheide,1a,25,1,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Talheide,26,26,2,Süderelbe,17,Neugraben-Fischbek,Harburg,21149
Talstraße,2,74,2,Hamburg-Mitte,1,St. Pauli,Hamburg-Mitte,20359
Talstraße,3,95,1,Hamburg-Mitte,1,St. Pauli,Hamburg-Mitte,20359
Talweg,2a,52,2,Süderelbe,17,Hausbruch,Harburg,21149
Talweg,1,49,1,Süderelbe,17,Hausbruch,Harburg,21149
Talwinkel,1,9,1,Süderelbe,17,Eißendorf,Harburg,21075
Talwinkel,2,4,2,Süderelbe,17,Eißendorf,Harburg,21075
Tangstedter Graben,1,6,3,Alstertal - Walddörfer,13,Duvenstedt,Wandsbek,22397
